,negative,positive,uncertainty,litigious,constraining,interesting,word
14836,True,False,False,False,False,False,CONFUSED
14838,True,False,True,False,False,False,CONFUSES
14839,True,False,True,False,False,False,CONFUSING
14840,True,False,True,False,False,False,CONFUSINGLY
14841,True,False,True,False,False,False,CONFUSION
15063,False,False,False,True,False,False,CONSENT
15064,False,False,False,True,False,False,CONSENTED
15065,False,False,False,True,False,False,CONSENTING
15066,False,False,False,True,False,False,CONSENTS
15090,False,False,False,True,False,False,CONSERVATORSHIPS
15168,True,False,False,False,False,False,CONSPIRACIES
15169,True,False,False,False,False,False,CONSPIRACY
15170,True,False,False,False,False,False,CONSPIRATOR
15171,True,False,False,False,False,False,CONSPIRATORIAL
15173,True,False,False,False,False,False,CONSPIRATORS
15174,True,False,False,False,False,False,CONSPIRE
15175,True,False,False,False,False,False,CONSPIRED
15176,True,False,False,False,False,False,CONSPIRES
15177,True,False,False,False,False,False,CONSPIRING
15205,False,False,False,True,False,False,CONSTITUTION
15206,False,False,False,True,False,False,CONSTITUTIONAL
15208,False,False,False,True,False,False,CONSTITUTIONALITY
15209,False,False,False,True,False,False,CONSTITUTIONALLY
15211,False,False,False,True,False,False,CONSTITUTIONS
15212,False,False,False,True,False,False,CONSTITUTIVE
15213,False,False,False,False,True,False,CONSTRAIN
15214,False,False,False,False,True,False,CONSTRAINED
15215,False,False,False,False,True,False,CONSTRAINING
15216,False,False,False,False,True,False,CONSTRAINS
15217,False,False,False,False,True,False,CONSTRAINT
15218,False,False,False,False,True,False,CONSTRAINTS
15238,False,True,False,False,False,False,CONSTRUCTIVE
15239,False,True,False,False,False,False,CONSTRUCTIVELY
15245,False,False,False,True,False,False,CONSTRUE
15246,False,False,False,True,False,False,CONSTRUED
15247,False,False,False,True,False,False,CONSTRUES
15248,False,False,False,True,False,False,CONSTRUING
15327,False,False,False,False,False,True,CONTAMINATED
15353,True,False,False,False,False,False,CONTEMPT
15361,True,False,False,False,False,False,CONTEND
15362,True,False,False,False,False,False,CONTENDED
15366,True,False,False,False,False,False,CONTENDING
15368,True,False,False,False,False,False,CONTENDS
15375,True,False,False,False,False,False,CONTENTION
15376,True,False,False,False,False,False,CONTENTIONS
15377,True,False,False,False,False,False,CONTENTIOUS
15378,True,False,False,False,False,False,CONTENTIOUSLY
15388,False,False,False,True,False,False,CONTESTABILITY
15392,False,False,False,True,False,False,CONTESTATION
15393,True,False,False,False,False,False,CONTESTED
15394,True,False,False,False,False,False,CONTESTING
15395,False,False,False,False,False,True,CONTESTS
15414,False,False,True,False,False,False,CONTINGENCIES
15415,False,False,True,False,False,False,CONTINGENCY
15416,False,False,True,False,False,False,CONTINGENT
15417,False,False,True,False,False,False,CONTINGENTLY
15418,False,False,True,False,False,False,CONTINGENTS
15455,False,False,False,True,False,False,CONTRACT
15456,False,False,False,True,False,False,CONTRACTED
15457,False,False,False,True,False,False,CONTRACTHOLDER
15458,False,False,False,True,False,False,CONTRACTHOLDERS
15459,False,False,False,True,False,False,CONTRACTIBLE
15460,False,False,False,True,False,False,CONTRACTILE
15461,False,False,False,True,False,False,CONTRACTING
15462,True,False,False,False,False,False,CONTRACTION
15463,True,False,False,False,False,False,CONTRACTIONS
15466,False,False,False,True,False,False,CONTRACTS
15467,False,False,False,True,False,False,CONTRACTUAL
15468,False,False,False,True,False,False,CONTRACTUALLY
15471,True,False,False,False,False,False,CONTRADICT
15472,True,False,False,False,False,False,CONTRADICTED
15473,True,False,False,False,False,False,CONTRADICTING
15474,True,False,False,False,False,False,CONTRADICTION
15475,True,False,False,False,False,False,CONTRADICTIONS
15476,True,False,False,False,False,False,CONTRADICTORY
15477,True,False,False,False,False,False,CONTRADICTS
15502,True,False,False,False,False,False,CONTRARY
15507,False,False,False,True,False,False,CONTRAVENE
15508,False,False,False,True,False,False,CONTRAVENED
15509,False,False,False,True,False,False,CONTRAVENES
15510,False,False,False,True,False,False,CONTRAVENING
15511,False,False,False,True,False,False,CONTRAVENTION
15512,False,False,False,True,False,False,CONTRAVENTIONS
15546,True,False,False,False,False,False,CONTROVERSIAL
15548,True,False,False,False,False,False,CONTROVERSIES
15549,True,False,False,False,False,False,CONTROVERSY
15550,False,False,False,True,False,False,CONTROVERT
15551,False,False,False,True,False,False,CONTROVERTED
15553,False,False,False,True,False,False,CONTROVERTING
15592,False,False,False,True,False,False,CONVENIENS
15649,False,False,False,True,False,False,CONVEYANCE
15650,False,False,False,True,False,False,CONVEYANCES
15659,True,False,False,True,False,False,CONVICT
15660,True,False,False,True,False,False,CONVICTED
15661,True,False,False,True,False,False,CONVICTING
15662,True,False,False,True,False,False,CONVICTION
15663,True,False,False,True,False,False,CONVICTIONS
15741,False,False,False,False,False,True,COOPERATED
16000,True,False,False,False,False,False,CORRECTED
16003,True,False,False,False,False,False,CORRECTING
16004,True,False,False,False,False,False,CORRECTION
16006,True,False,False,False,False,False,CORRECTIONS
16012,True,False,False,False,False,False,CORRECTS
16059,True,False,False,False,False,False,CORRUPT
16060,True,False,False,False,False,False,CORRUPTED
16066,True,False,False,False,False,False,CORRUPTING
16067,True,False,False,False,False,False,CORRUPTION
16068,True,False,False,False,False,False,CORRUPTIONS
16070,True,False,False,False,False,False,CORRUPTLY
16071,True,False,False,False,False,False,CORRUPTNESS
16169,True,False,False,False,False,False,COSTLY
16184,False,False,False,True,False,False,COTERMINOUS
16222,False,False,True,False,False,False,COULD
16239,False,False,False,True,False,False,COUNSEL
16240,False,False,False,True,False,False,COUNSELED
16242,False,False,False,True,False,False,COUNSELLED
16248,False,False,False,True,False,False,COUNSELS
16274,True,False,False,False,False,False,COUNTERCLAIM
16275,True,False,False,False,False,False,COUNTERCLAIMED
16276,True,False,False,False,False,False,COUNTERCLAIMING
16277,True,False,False,False,False,False,COUNTERCLAIMS
16285,True,False,False,False,False,False,COUNTERFEIT
16286,True,False,False,False,False,False,COUNTERFEITED
16287,True,False,False,False,False,False,COUNTERFEITER
16288,True,False,False,False,False,False,COUNTERFEITERS
16289,True,False,False,False,False,False,COUNTERFEITING
16290,True,False,False,False,False,False,COUNTERFEITS
16304,True,False,False,False,False,False,COUNTERMEASURE
16305,True,False,False,False,False,False,COUNTERMEASURES
16337,False,False,False,True,False,False,COUNTERSIGNOR
16344,False,False,False,True,False,False,COUNTERSUED
16345,False,False,False,True,False,False,COUNTERSUIT
16346,False,False,False,True,False,False,COUNTERSUITS
16410,False,False,False,True,False,False,COURT
16412,False,True,False,False,False,False,COURTEOUS
16430,False,False,False,True,False,False,COURTROOM
16432,False,False,False,True,False,False,COURTS
16448,False,False,False,False,True,False,COVENANT
16449,False,False,False,False,True,False,COVENANTED
16450,False,False,False,False,True,False,COVENANTING
16451,False,False,False,False,True,False,COVENANTS
16782,False,True,False,False,False,False,CREATIVE
16783,False,True,False,False,False,False,CREATIVELY
16784,False,True,False,False,False,False,CREATIVENESS
16788,False,True,False,False,False,False,CREATIVITY
16936,True,False,False,True,False,False,CRIME
16937,True,False,False,True,False,False,CRIMES
16938,True,False,False,True,False,False,CRIMINAL
16940,False,False,False,True,False,False,CRIMINALITY
16941,False,False,False,True,False,False,CRIMINALIZE
16942,False,False,False,True,False,False,CRIMINALIZING
16943,True,False,False,True,False,False,CRIMINALLY
16944,True,False,False,True,False,False,CRIMINALS
16976,True,False,False,False,False,False,CRISES
16977,True,False,False,False,False,False,CRISIS
17000,True,False,False,False,False,False,CRITICAL
17002,True,False,False,False,False,False,CRITICALLY
17003,True,False,False,False,False,False,CRITICISM
17004,True,False,False,False,False,False,CRITICISMS
17005,True,False,False,False,False,False,CRITICIZE
17006,True,False,False,False,False,False,CRITICIZED
17009,True,False,False,False,False,False,CRITICIZES
17010,True,False,False,False,False,False,CRITICIZING
17099,False,False,False,True,False,False,CROSSCLAIM
17100,False,False,False,True,False,False,CROSSCLAIMS
17128,False,False,True,False,False,False,CROSSROAD
17129,False,False,True,False,False,False,CROSSROADS
17185,True,False,False,False,False,False,CRUCIAL
17186,True,False,False,False,False,False,CRUCIALLY
17405,True,False,False,False,False,False,CULPABILITY
17406,True,False,False,False,False,False,CULPABLE
17407,True,False,False,False,False,False,CULPABLY
17439,True,False,False,False,False,False,CUMBERSOME
17608,True,False,False,False,False,False,CURTAIL
17609,True,False,False,False,False,False,CURTAILED
17610,True,False,False,False,False,False,CURTAILING
17611,True,False,False,False,False,False,CURTAILMENT
17612,True,False,False,False,False,False,CURTAILMENTS
17613,True,False,False,False,False,False,CURTAILS
17685,True,False,False,False,False,False,CUT
17689,True,False,False,False,False,False,CUTBACK
17690,True,False,False,False,False,False,CUTBACKS
17738,True,False,False,False,False,False,CYBERATTACK
17739,True,False,False,False,False,False,CYBERATTACKS
17740,True,False,False,False,False,False,CYBERBULLYING
17741,True,False,False,False,False,False,CYBERCRIME
17742,True,False,False,False,False,False,CYBERCRIMES
17743,True,False,False,False,False,False,CYBERCRIMINAL
17744,True,False,False,False,False,False,CYBERCRIMINALS
17927,True,False,False,False,False,False,DAMAGE
17929,True,False,False,False,False,False,DAMAGED
17930,True,False,False,False,False,False,DAMAGES
17931,True,False,False,False,False,False,DAMAGING
17953,True,False,False,False,False,False,DAMPEN
17954,True,False,False,False,False,False,DAMPENED
18001,True,False,False,False,False,False,DANGER
18002,True,False,False,False,False,False,DANGEROUS
18003,True,False,False,False,False,False,DANGEROUSLY
18004,True,False,False,False,False,False,DANGERS
18215,True,False,False,False,False,False,DEADLOCK
18216,True,False,False,False,False,False,DEADLOCKED
18217,True,False,False,False,False,False,DEADLOCKING
18218,True,False,False,False,False,False,DEADLOCKS
18224,True,False,False,False,False,False,DEADWEIGHT
18225,True,False,False,False,False,False,DEADWEIGHTS
18265,False,False,False,False,False,True,DEATH
18290,True,False,False,False,False,False,DEBARMENT
18291,True,False,False,False,False,False,DEBARMENTS
18292,True,False,False,False,False,False,DEBARRED
18322,False,False,False,False,False,True,DEBILITATING
18417,True,False,False,False,False,False,DECEASED
18420,False,False,False,True,False,False,DECEDENT
18421,False,False,False,True,False,False,DECEDENTS
18422,True,False,False,False,False,False,DECEIT
18423,True,False,False,False,False,False,DECEITFUL
18425,True,False,False,False,False,False,DECEITFULNESS
18428,True,False,False,False,False,False,DECEIVE
18429,True,False,False,False,False,False,DECEIVED
18432,True,False,False,False,False,False,DECEIVES
18433,True,False,False,False,False,False,DECEIVING
18455,True,False,False,False,False,False,DECEPTION
18456,True,False,False,False,False,False,DECEPTIONS
18457,True,False,False,False,False,False,DECEPTIVE
18458,True,False,False,False,False,False,DECEPTIVELY
18516,False,False,False,True,False,False,DECLARANT
18537,True,False,False,False,False,False,DECLINE
18538,True,False,False,False,False,False,DECLINED
18541,True,False,False,False,False,False,DECLINES
18542,True,False,False,False,False,False,DECLINING
18629,False,False,False,False,False,True,DECREASE
18631,False,False,False,False,False,True,DECREASES
18632,False,False,False,False,False,True,DECREASING
18634,False,False,False,True,False,False,DECREE
18635,False,False,False,True,False,False,DECREED
18636,False,False,False,True,False,False,DECREEING
18637,False,False,False,True,False,False,DECREES
18724,True,False,False,False,False,False,DEFACE
18725,True,False,False,False,False,False,DEFACED
18726,True,False,False,False,False,False,DEFACEMENT
18736,False,False,False,True,False,False,DEFALCATION
18737,False,False,False,True,False,False,DEFALCATIONS
18738,True,False,False,False,False,False,DEFAMATION
18739,True,False,False,False,False,False,DEFAMATIONS
18740,True,False,False,False,False,False,DEFAMATORY
18741,True,False,False,False,False,False,DEFAME
18742,True,False,False,False,False,False,DEFAMED
18745,True,False,False,False,False,False,DEFAMES
18746,True,False,False,False,False,False,DEFAMING
18747,True,False,False,False,False,False,DEFAULT
18748,True,False,False,False,False,False,DEFAULTED
18751,True,False,False,False,False,False,DEFAULTING
18752,True,False,False,False,False,False,DEFAULTS
18753,False,False,False,True,False,False,DEFEASANCE
18754,False,False,False,True,False,False,DEFEASANCES
18755,False,False,False,True,False,False,DEFEASE
18756,False,False,False,True,False,False,DEFEASED
18757,False,False,False,True,False,False,DEFEASEMENT
18758,False,False,False,True,False,False,DEFEASES
18759,False,False,False,True,False,False,DEFEASING
18760,True,False,False,False,False,False,DEFEAT
18761,True,False,False,False,False,False,DEFEATED
18764,True,False,False,False,False,False,DEFEATING
18769,True,False,False,False,False,False,DEFEATS
18776,True,False,False,False,False,False,DEFECT
18781,True,False,False,False,False,False,DEFECTIVE
18782,False,False,False,True,False,False,DEFECTIVELY
18788,True,False,False,False,False,False,DEFECTS
18791,True,False,False,False,False,False,DEFEND
18792,False,False,False,True,False,False,DEFENDABLE
18793,True,False,False,True,False,False,DEFENDANT
18794,True,False,False,True,False,False,DEFENDANTS
18795,True,False,False,False,False,False,DEFENDED
18798,True,False,False,False,False,False,DEFENDING
18799,True,False,False,False,False,False,DEFENDS
18810,True,False,False,False,False,False,DEFENSIVE
